stop_id,stop_code,stop_name,tts_stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code
10552,3211,CONROY / LORRY GREENBERG,,,45.36901,-75.622057,,,0,,,,,
10553,3212,CONROY / LORRY GREENBERG,,,45.370077,-75.622335,,,0,,,,,
10554,3213,CONROY / CONROY PARK,,,45.367129,-75.62099,,,0,,,,,
10555,3214,CONROY / CONROY PARK,,,45.367152,-75.620681,,,0,,,,,
10556,3215,CONROY / HUNT CLUB,,,45.364536,-75.619478,,,0,,,,,
10557,3216,CONROY / HUNT CLUB,,,45.365732,-75.619844,,,0,,,,,
10558,0507,BORBRIDGE / BRIAN GOOD,,,45.26399,-75.693204,,,0,,,,,
10559,0508,BORBRIDGE / CANVASBACK,,,45.265561,-75.689037,,,0,,,,,
1056,4046,1305 BASELINE,,,45.363985,-75.733567,,,0,,,,,
10560,0509,BORBRIDGE / HAWKESWOOD,,,45.265386,-75.689541,,,0,,,,,
10561,2405,RIVER / SUMMERHILL,,,45.265119,-75.701055,,,0,,,,,
10562,2406,RIVER / SUMMERHILL,,,45.265805,-75.701085,,,0,,,,,
10563,4639,SPRATT / EARL ARMSTRONG,,,45.272571,-75.689584,,,0,,,,,
10564,4642,SPRATT / POPLIN,,,45.271256,-75.689117,,,0,,,,,
10565,4645,SPRATT / CAMBIE,,,45.269081,-75.687771,,,0,,,,,
10566,4643,SPRATT / CAMBIE,,,45.268956,-75.68781,,,0,,,,,
10567,9819,EARL ARMSTRONG / SPRATT,,,45.272342,-75.688959,,,0,,,,,
10568,9820,EARL ARMSTRONG / SHORELINE,,,45.274504,-75.684275,,,0,,,,,
1057,4483,BASELINE / MERIVALE,,,45.365503,-75.730038,,,0,,,,,
10571,3068,LIMEBANK C,,,45.277486,-75.66703,,,0,3068_stn,,,,C
10573,4820,CLYDE / AD.1370,,,45.360123,-75.739079,,,0,,,,,
10574,6867,FISHER / APPLEBY,,,45.353266,-75.705831,,,0,,,,,
10575,6868,FISHER / VIEWMOUNT,,,45.354573,-75.706938,,,0,,,,,
10576,6064,AMBERWOOD / PRINCE OF WALES,,,45.322898,-75.701306,,,0,,,,,
10577,0938,AMBERWOOD / EDENBROOK,,,45.321544,-75.705384,,,0,,,,,
10578,5816,HUNT CLUB / ANTARES,,,45.335477,-75.704871,,,0,,,,,
10579,5817,WEST HUNT CLUB / LASER,,,45.336255,-75.705237,,,0,,,,,
1058,2420,BASELINE / FARLANE,,,45.367062,-75.726573,,,0,,,,,
10580,0007,WEST HUNT CLUB / AD. 545,,,45.333551,-75.72713,,,0,,,,,
10581,0008,WEST HUNT CLUB / CLEOPATRA,,,45.33291,-75.72851,,,0,,,,,
10582,0009,WEST HUNT CLUB / MERIVALE,,,45.334479,-75.724993,,,0,,,,,
10583,0010,WEST HUNT CLUB / AD. 526,,,45.33396,-75.725704,,,0,,,,,
10584,0012,WEST HUNT CLUB / MERIVALE,,,45.335077,-75.723029,,,0,,,,,
10585,0513,STRANDHERD / WOODROFFE,,,45.275475,-75.71921,,,0,,,,,
10586,2886,STRANDHERD / AD. 3201,,,45.275121,-75.721789,,,0,,,,,
10587,9192,PRINCE OF WALES / BARNSDALE,,,45.24133,-75.7123,,,0,,,,,
10588,9193,PRINCE OF WALES / BARNSDALE,,,45.240489,-75.712135,,,0,,,,,
10589,7240,GREENBANK / AD. 1581,,,45.272155,-75.747487,,,0,,,,,
1059,4481,BASELINE / ZENA,,,45.368572,-75.723115,,,0,,,,,
10590,7241,GREENBANK / AD 1581,,,45.273103,-75.747805,,,0,,,,,
10591,0847,GOLFLINKS / BLACKSHIRE,,,45.258106,-75.721231,,,0,,,,,
10592,0849,GOLFLINKS / CALABAR,,,45.253963,-75.718796,,,0,,,,,
10593,0749,GOLFLINKS / RUSTWOOD,,,45.256897,-75.717524,,,0,,,,,
10594,0342,CAPPAMORE / CLOYNE,,,45.236951,-75.729128,,,0,,,,,
10595,0343,CAPPAMORE / CLOYNE,,,45.236632,-75.729811,,,0,,,,,
10596,5568,RIVERSTONE / PONDHOLLOW,,,45.262955,-75.723559,,,0,,,,,
10597,5569,RIVERSTONE / FENCEROW,,,45.260317,-75.728294,,,0,,,,,
10598,7923,PONDHOLLOW / SILVERTHORN,,,45.260262,-75.722743,,,0,,,,,
10599,5590,PINECREST / FALLIS,,,45.356238,-75.793666,,,0,,,,,
1060,0319,BASELINE / MARSON,,,45.370073,-75.719627,,,0,,,,,
10600,5591,PINECREST / AD. 917,,,45.355912,-75.793347,,,0,,,,,
10601,5592,PINECREST / ST. STEPHEN'S,,,45.354175,-75.792511,,,0,,,,,
10602,5593,PINECREST / KELLY,,,45.3537,-75.792106,,,0,,,,,
10603,5595,PINECREST / QUEENSVIEW,,,45.35165,-75.790894,,,0,,,,,
10604,9830,CAMPEAU / HERLIHEY,,,45.310875,-75.917122,,,0,,,,,
10605,0043,MARITIME / GREAT LAKES,,,45.313943,-75.901038,,,0,,,,,
10606,0044,MARITIME / GREAT LAKES,,,45.313688,-75.901795,,,0,,,,,
10607,0045,MARITIME / CAMPEAU,,,45.316702,-75.90021,,,0,,,,,
10608,0046,MARITIME / CANADIAN SHIELD,,,45.315599,-75.899316,,,0,,,,,
10609,5439,TERRY FOX / ROLAND MICHENER,,,45.30905,-75.916048,,,0,,,,,
1061,6028,BASELINE / FISHER,,,45.371773,-75.715797,,,0,,,,,
10610,5442,TERRY FOX / AD. 499,,,45.309706,-75.921383,,,0,,,,,
10611,5443,TERRY FOX / KANATA,,,45.311406,-75.931948,,,0,,,,,
10612,5444,KANATA / TERRY FOX,,,45.312237,-75.931915,,,0,,,,,
10613,5446,KANATA / STIKINE,,,45.319941,-75.927768,,,0,,,,,
10614,5879,PENFIELD / BANTING,,,45.325661,-75.892869,,,0,,,,,
10615,5878,PENFIELD / BANTING,,,45.328008,-75.891774,,,0,,,,,
10616,5876,PENFIELD / RUTHERFORD,,,45.331548,-75.895788,,,0,,,,,
10617,5330,VARLEY / CARR,,,45.331415,-75.911379,,,0,,,,,
10618,5334,VARLEY / ALFRED CASSON,,,45.33332,-75.908515,,,0,,,,,
10619,5336,VARLEY / JACKSON,,,45.332225,-75.90626,,,0,,,,,
1062,6027,BASELINE / LEXINGTON,,,45.372783,-75.713348,,,0,,,,,
10620,5337,VARLEY / MILNE,,,45.330196,-75.904818,,,0,,,,,
10621,5342,VARLEY / BEAVERBROOK,,,45.327454,-75.905096,,,0,,,,,
10622,5870,LEACOCK / TIFFANY,,,45.324568,-75.904098,,,0,,,,,
10623,5872,LEACOCK / LEACOCK WAY,,,45.323388,-75.901599,,,0,,,,,
10624,5873,LEACOCK / CASGRAIN,,,45.324859,-75.897667,,,0,,,,,
10625,5874,LEACOCK / KINGSFORD,,,45.327054,-75.898456,,,0,,,,,
10626,9150,KAKULU / PICKFORD,,,45.309826,-75.88214,,,0,,,,,
10627,9151,KAKULU / BARROW,,,45.310142,-75.885525,,,0,,,,,
10628,9152,KAKULU / PICKFORD,,,45.310115,-75.885172,,,0,,,,,
10629,5419,CASTLEFRANK / TERRY FOX,,,45.28532,-75.885051,,,0,,,,,
1063,6770,BASELINE / PRINCE OF WALES,,,45.374993,-75.707865,,,0,,,,,
10630,5420,CASTLEFRANK /GLAMORGAN,,,45.285399,-75.882663,,,0,,,,,
10631,5710,TERRY FOX / CASTLEFRANK,,,45.285303,-75.885962,,,0,,,,,
10632,5422,CASTLEFRANK / SHELDRAKE,,,45.290999,-75.879705,,,0,,,,,
10633,0931,EAGLESON / FERNBANK,,,45.277822,-75.862388,,,0,,,,,
10634,0649,EAGLESON / FERNBANK,,,45.278946,-75.862912,,,0,,,,,
10635,6647,STEEPLE CHASE / STONEHAVEN,,,45.291353,-75.858815,,,0,,,,,
10636,6634,STEEPLE CHASE / BUDAPEST,,,45.293019,-75.857947,,,0,,,,,
10637,6636,STEEPLE CHASE / BLACK TERN,,,45.296187,-75.854572,,,0,,,,,
10638,6632,STEEPLE CHASE / BLACK TERN,,,45.294567,-75.856464,,,0,,,,,
10639,0429,CROWNRIDGE / MEADOWBREEZE,,,45.27492,-75.84624,,,0,,,,,
1064,6753,HERON / HERON BRIDGE,,,45.37531,-75.703183,,,0,,,,,
10640,6486,CROWNRIDGE / SHEPPARD'S GLEN,,,45.276878,-75.847792,,,0,,,,,
10641,9831,CAMPEAU / DIDSBURY,,,45.306397,-75.921902,,,0,,,,,
10642,9832,CAMPEAU / DIDSBURY,,,45.306581,-75.920946,,,0,,,,,
10643,9833,CAMPEAU / WINTERSET,,,45.304353,-75.92923,,,0,,,,,
10644,9834,CAMPEAU / WINTERSET,,,45.305051,-75.927567,,,0,,,,,
10645,9835,CAMPEAU / COUNTRY GLEN,,,45.302453,-75.933458,,,0,,,,,
10646,9836,CAMPEAU / COUNTRY GLEN,,,45.302897,-75.931588,,,0,,,,,
10647,9837,CAMPEAU / HUNTMAR,,,45.300797,-75.936774,,,0,,,,,
1065,8271,HERON / RIVERSIDE,,,45.37659,-75.693115,,,0,,,,,
10650,0970,HUNTMAR /CAMPEAU,,,45.301711,-75.936406,,,0,,,,,
10651,9840,PAINE /BRETTONWOOD,,,45.304881,-75.93798,,,0,,,,,
10652,9841,PAINE / CLONRUSH,,,45.306301,-75.936045,,,0,,,,,
10653,9842,WINTERSET / PARABOLICA,,,45.307194,-75.933645,,,0,,,,,
10655,9845,WINTERSET / CALVINGTON,,,45.306024,-75.931821,,,0,,,,,
10656,0494,HALTON / WHERNSIDE,,,45.351731,-75.943366,,,0,,,,,
10657,0780,HALTON / MCBRIEN,,,45.355343,-75.938956,,,0,,,,,
10658,0450,HALTON / DUNOLLIE,,,45.35541,-75.940082,,,0,,,,,
10659,9052,MARCONI / BURWASH LANDING,,,45.359792,-75.928506,,,0,,,,,
1066,5280,MOODIE / HADLEY,,,45.320879,-75.832751,,,0,,,,,
10660,9054,MARCONI / MAXWELL BRIDGE,,,45.361216,-75.930648,,,0,,,,,
10661,9056,MAXWELL BRIDGE / WINDANCE,,,45.359341,-75.934452,,,0,,,,,
10662,6572,KLONDIKE / MARCONI,,,45.358392,-75.927394,,,0,,,,,
10663,1473,KLONDIKE / MARCONI,,,45.358527,-75.927049,,,0,,,,,
10664,1050,KLONDIKE / ROY ERRINGTON,,,45.347834,-75.943918,,,0,,,,,
10665,7551,BRADY / STATEWOOD,,,45.344183,-75.940278,,,0,,,,,
10666,2077,WEYBRIDGE / RADCLIFFE,,,45.271629,-75.769897,,,0,,,,,
10667,0911,HÉLÈNE-CAMPBELL / COBBLE HILL,,,45.273022,-75.782759,,,0,,,,,
10668,0912,HÉLÈNE-CAMPBELL / COBBLE HILL,,,45.273026,-75.78247,,,0,,,,,
10669,0829,MCBEAN / MARTIN,,,45.191894,-75.83579,,,0,,,,,
1067,0919,MOODIE / TYRELL,,,45.317298,-75.830623,,,0,,,,,
10671,9056,HAZELDEAN / CARP,,,45.266746,-75.940372,,,0,,,,,
10672,2189,STITTSVILLE MAIN / NEIL,,,45.270951,-75.929704,,,0,,,,,
10673,3830,ABBOTT / TRIANGLE,,,45.280833,-75.892407,,,0,,,,,
10674,3831,ABBOTT / TRIANGLE,,,45.280696,-75.892715,,,0,,,,,
10675,3840,ABBOTT / ROUNCEY,,,45.282672,-75.88944,,,0,,,,,
10676,0100,KIMPTON / LLOYDALEX,,,45.270634,-75.940515,,,0,,,,,
10677,0101,KIMPTON / LLOYDALEX,,,45.270755,-75.940279,,,0,,,,,
10678,0102,KIMPTON / SAMANTHA EASTOP,,,45.271946,-75.939152,,,0,,,,,
10679,0103,KIMPTON / SAMANTHA EASTOP,,,45.27195,-75.939097,,,0,,,,,
1068,0920,OLD RICHMOND / MOODIE,,,45.315348,-75.828695,,,0,,,,,
10680,0104,KIMPTON / EAGLEHEAD,,,45.274148,-75.936735,,,0,,,,,
10681,0105,KIMPTON / GERANIUM,,,45.27422,-75.936632,,,0,,,,,
10682,0106,KIMPTON / STITTSVILLE MAIN,,,45.276073,-75.932587,,,0,,,,,
10683,0107,KIMPTON / STITTSVILLE MAIN,,,45.276015,-75.93253,,,0,,,,,
10684,4032,COPE / TERRY FOX,,,45.276861,-75.872707,,,0,,,,,
10685,0154,FERNBANK / TERRY FOX,,,45.273863,-75.869982,,,0,,,,,
10686,0155,FERNBANK / TERRY FOX,,,45.274197,-75.86923,,,0,,,,,
10687,9820,TERRY FOX / ABBOTT,,,45.284509,-75.885152,,,0,,,,,
10688,9822,TERRY FOX / WESTPHALIAN,,,45.280011,-75.879535,,,0,,,,,
10689,6315,ROUNCEY / COPE,,,45.272603,-75.878834,,,0,,,,,
1069,5273,OLD RICHMOND / ARNOLD,,,45.316,-75.827758,,,0,,,,,
10690,6316,ROUNCEY / RUBICON,,,45.271282,-75.878049,,,0,,,,,
10691,6317,ROUNCEY / ATLAS,,,45.270726,-75.877452,,,0,,,,,
10697,3068,LIMEBANK F,,,45.277257,-75.666734,,,0,3068_stn,,,,F
10698,3068,LIMEBANK G,,,45.277042,-75.667223,,,0,3068_stn,,,,G
10699,3068,LIMEBANK H,,,45.276832,-75.667812,,,0,3068_stn,,,,H
107,3036,WALKLEY B,,,45.368715,-75.667143,,,0,3036_stn,,,,B
1070,5276,OLD RICHMOND / AD. 3924,,,45.316993,-75.827432,,,0,,,,,
10700,5441,TERRY FOX / AD. 499,,,45.309989,-75.919727,,,0,,,,,
10701,9843,PAINE / WINTERSET,,,45.307582,-75.934401,,,0,,,,,
10704,3067,BOWESVILLE B,,,45.293672,-75.632492,,,0,3067_stn,,,,B
10705,0029,FAMILLE-LAPORTE / GÉOGRAPHE,,,45.500159,-75.468386,,,0,,,,,
10708,0756,MANN / KING EDWARD,,,45.41978,-75.675269,,,0,,,,,
1071,0921,OLD RICHMOND / LONGWOOD,,,45.319083,-75.826725,,,0,,,,,
10712,,DU PORTAGE / DE L' HÔTEL-DE-VILLE,,,45.427228,-75.714224,,,0,,,,,
10714,3069,UPLANDS A,,,45.332776,-75.655522,,,0,3069_stn,,,,A
10718,4626,MOTHER TERESA H.S,,,45.284572,-75.740032,,,0,,,,,
1072,5278,OLD RICHMOND / KIMBERLEY,,,45.322262,-75.82589,,,0,,,,,
10728,3024,TREMBLAY A,,,45.418353,-75.651676,,,0,3024_stn,,,,A
10729,3024,TREMBLAY B,,,45.418425,-75.652254,,,0,3024_stn,,,,B
1073,5279,OLD RICHMOND / ROBERTSON,,,45.323955,-75.826272,,,0,,,,,
10730,5793,SANDFORD FLEMING / INDUSTRIAL,,,45.412633,-75.655936,,,0,,,,,
10731,3053,ELMVALE A,,,45.399259,-75.623359,,,0,3053_stn,,,,A
10732,3053,ELMVALE B,,,45.399765,-75.623598,,,0,3053_stn,,,,B
10734,3009,RIDEAU D,,,45.427365,-75.689949,,,0,3009_stn,,,,D
10735,3021,UOTTAWA A,,,45.42163,-75.679911,,,0,3021_stn,,,,A
10736,3021,UOTTAWA B,,,45.421989,-75.680031,,,0,3021_stn,,,,B
10737,3062,CARLETON A,,,45.384998,-75.696465,,,0,3062_stn,,,,A
10738,3062,CARLETON B,,,45.385485,-75.694867,,,0,3062_stn,,,,B
10739,3065,CORSO ITALIA C,,,45.405381,-75.712515,,,0,3065_stn,,,,C
1074,1587,HERON / RIVERSIDE,,,45.377075,-75.689967,,,0,,,,,
10740,3065,CORSO ITALIA D,,,45.404469,-75.711718,,,0,3065_stn,,,,D
10741,3061,DOW'S LAKE C,,,45.398454,-75.708297,,,0,3061_stn,,,,C
10742,3061,DOW'S LAKE,,,45.398165,-75.70794,,,0,3061_stn,,,,D
10743,3026,CYRVILLE C,,,45.423631,-75.630656,,,0,3026_stn,,,,C
10744,3026,CYRVILLE D,,,45.423778,-75.630146,,,0,3026_stn,,,,D
10745,3065,CORSO ITALIA A,,,45.403891,-75.714385,,,0,3065_stn,,,,A
10746,3065,CORSO ITALIA B,,,45.403889,-75.713924,,,0,3065_stn,,,,B
10747,3061,DOW'S LAKE A,,,45.396858,-75.709627,,,0,3061_stn,,,,A
10748,3061,DOW'S LAKE B,,,45.396635,-75.70947,,,0,3061_stn,,,,B
10749,3063,MOONEY'S BAY A,,,45.377194,-75.685492,,,0,3063_stn,,,,A
1075,8277,HERON / RIVERSIDE,,,45.376845,-75.693242,,,0,,,,,
10750,3063,MOONEY'S BAY B,,,45.377396,-75.685391,,,0,3063_stn,,,,B
10751,3063,MOONEY'S BAY C,,,45.377639,-75.685045,,,0,3063_stn,,,,C
10752,3063,MOONEY'S BAY D,,,45.377668,-75.682039,,,0,3063_stn,,,,D
10754,2998,STONEWAY / WINDHURST,,,45.281672,-75.719273,,,0,,,,,
10755,9885,PRINCE OF WALES / ROCKY HILL,,,45.266709,-75.708152,,,0,,,,,
10756,9886,PRINCE OF WALES / ROCKY HILL,,,45.266672,-75.707736,,,0,,,,,
10757,3058,TERRY FOX 4C,,,45.310028,-75.905981,,,0,3058_stn,,,,4C
1076,2342,HERON / HERON BRIDGE,,,45.375683,-75.703343,,,0,,,,,
10765,2106,IKEA PATHWAY / AD. 2656 IRIS,,,45.349272,-75.783781,,,0,,,,,
10766,,LAURIER / EDDY,,,45.424774,-75.719442,,,0,,,,,
1077,6762,BASELINE / PRINCE OF WALES,,,45.37531,-75.707142,,,0,,,,,
10771,7566,CATHERINE / METCALFE,,,45.411812,-75.686619,,,0,,,,,
10773,0308,ST. MATTHEW H.S.,,,45.480327,-75.531887,,,0,,,,,
10775,0384,TRIM / JEANNE D'ARC,,,45.497764,-75.480479,,,0,,,,,
10779,0894,LACOLLE / AD. 520,,,45.490555,-75.482029,,,0,,,,,
1078,6026,BASELINE / LEXINGTON,,,45.372998,-75.713412,,,0,,,,,
10780,0895,LACOLLE / AD.570,,,45.489267,-75.485401,,,0,,,,,
10781,5820,HERON / WALKLEY,,,45.380607,-75.639823,,,0,,,,,
10782,7287,WALKLEY / HERON,,,45.380513,-75.63806,,,0,,,,,
10788,7680,MAIN  / CENTENNIAL,,,45.401299,-75.673748,,,0,,,,,
10789,7681,MAIN / CENTENNIAL,,,45.401492,-75.673368,,,0,,,,,
1079,6764,BASELINE / FISHER,,,45.371257,-75.717442,,,0,,,,,
10790,7068,WANAKI / HEMLOCK,,,45.452858,-75.625687,,,0,,,,,
10791,0655,HEMLOCK / CODD'S,,,45.453083,-75.633594,,,0,,,,,
10792,0659,HEMLOCK / MOSES TENNISCO,,,45.453035,-75.629486,,,0,,,,,
10796,0974,COLONNADE / COLONNADE,,,45.342132,-75.720827,,,0,,,,,
10798,9040,COLONNADE / COLONNADE,,,45.346332,-75.70365,,,0,,,,,
10799,0070,COLONNADE / AD. 189,,,45.342059,-75.710945,,,0,,,,,
1080,4480,BASELINE / MARSON,,,45.36985,-75.720565,,,0,,,,,
10800,0071,COLONNADE / AD. 182,,,45.341806,-75.713957,,,0,,,,,
10801,0072,COLONNADE / AD. 203,,,45.341752,-75.713915,,,0,,,,,
10802,0073,COLONNADE / AD. 190,,,45.341563,-75.716291,,,0,,,,,
10803,0074,COLONNADE / AD. 217,,,45.341487,-75.716412,,,0,,,,,
10804,0869,COLONNADE / PRINCE OF WALES,,,45.346002,-75.70269,,,0,,,,,
10805,6896,ISABELLA / ELGIN,,,45.411343,-75.684949,,,0,,,,,
10806,0632,EAGLESON / COPE,,,45.281954,-75.864745,,,0,,,,,
10807,5998,MICHAEL COWPLAND / TERRENCE MATHEWS,,,45.286953,-75.869785,,,0,,,,,
1081,6766,BASELINE / ZENA,,,45.368468,-75.723798,,,0,,,,,
10814,5434,KANATA / KEYROCK,,,45.320022,-75.927996,,,0,,,,,
1082,4482,BASELINE / FARLANE,,,45.366967,-75.727248,,,0,,,,,
1083,4491,BASELINE / MERIVALE,,,45.365115,-75.731483,,,0,,,,,
1084,4001,1305 BASELINE,,,45.364057,-75.733948,,,0,,,,,
1086,4003,BASELINE / CLYDE,,,45.36122,-75.740528,,,0,,,,,
1087,4505,BASELINE / ST HELEN'S,,,45.360218,-75.742848,,,0,,,,,
1088,4506,BASELINE / PENDER,,,45.359242,-75.745122,,,0,,,,,
1089,4005,BASELINE / BASSANO,,,45.358335,-75.747212,,,0,,,,,
109,3038,SOUTH KEYS E,,,45.353153,-75.654968,,,0,3038_stn,,,,E
1090,4508,BASELINE / CORDOVA,,,45.357333,-75.749445,,,0,,,,,
1091,4509,BASELINE / FERGUSON,,,45.356293,-75.751908,,,0,,,,,
1092,2954,NAVAHO / BASELINE,,,45.353917,-75.755827,,,0,,,,,
1093,0704,WAJASHK / ALGONQUIN COLLEGE RESIDENCE,,,45.350538,-75.756868,,,0,,,,,
1094,0706,NIGIG / ALGONQUIN COLLEGE,,,45.34833,-75.756708,,,0,,,,,
1095,0718,CONSTELLATION / GEMINI,,,45.348925,-75.765077,,,0,,,,,
1096,4573,BASELINE / HIGHGATE,,,45.348695,-75.769862,,,0,,,,,
1097,2918,BASELINE / COBDEN,,,45.34682,-75.774303,,,0,,,,,
1098,2920,BASELINE / AD. 2347,,,45.345397,-75.777602,,,0,,,,,
1099,4568,BASELINE / SOUTHWOOD,,,45.344317,-75.780202,,,0,,,,,
1100,2922,BASELINE / MCWATTERS,,,45.34252,-75.784572,,,0,,,,,
1101,2903,BASELINE / GREENBANK,,,45.340557,-75.789285,,,0,,,,,
1102,1145,BASELINE / GUTHRIE,,,45.339072,-75.792917,,,0,,,,,
1103,5249,BASELINE / MONTEREY,,,45.337442,-75.798003,,,0,,,,,
1104,4049,BASELINE / SANDCASTLE,,,45.335478,-75.800998,,,0,,,,,
1106,0946,BASELINE / Q.C.H.,,,45.333023,-75.806903,,,0,,,,,
1107,1391,BASELINE / CEDARVIEW,,,45.333293,-75.809788,,,0,,,,,
1108,5296,ROBERTSON / BASELINE,,,45.334025,-75.813555,,,0,,,,,
111,8641,HUNT CLUB / PARKWAY,,,45.349235,-75.657558,,,0,,,,,
1110,0937,ROBERTSON / STAFFORD,,,45.327532,-75.820152,,,0,,,,,
1111,5291,ROBERTSON / STINSON,,,45.326585,-75.822497,,,0,,,,,
1112,0936,1951 ROBERTSON,,,45.325623,-75.824785,,,0,,,,,
1113,5277,OLD RICHMOND / KIMBERLEY,,,45.322843,-75.826128,,,0,,,,,
1114,0923,OLD RICHMOND / TANGLEWOOD,,,45.319695,-75.82666,,,0,,,,,
1115,5275,OLD RICHMOND / AD. 3924,,,45.317025,-75.827535,,,0,,,,,
1116,5274,OLD RICHMOND / ARNOLD,,,45.316072,-75.827828,,,0,,,,,
1117,0924,OLD RICHMOND / MOODIE,,,45.315372,-75.828752,,,0,,,,,
1118,0925,MOODIE / TYRELL,,,45.316922,-75.830055,,,0,,,,,
1119,5281,MOODIE / HADLEY,,,45.321127,-75.832558,,,0,,,,,
112,2962,HUNT CLUB / MCCARTHY,,,45.347415,-75.662088,,,0,,,,,
1120,5287,ROBERTSON / MOODIE,,,45.321722,-75.834402,,,0,,,,,
1121,5286,ROBERTSON / FITZGERALD,,,45.320832,-75.836627,,,0,,,,,
1122,0930,ROBERTSON / FITZGERALD,,,45.319552,-75.839702,,,0,,,,,
1123,0914,ROBERTSON / WESTCLIFFE,,,45.318655,-75.841825,,,0,,,,,
1124,5377,ROBERTSON / MILL HILL,,,45.317668,-75.844177,,,0,,,,,
1125,5376,2405 ROBERTSON,,,45.315627,-75.848945,,,0,,,,,
1126,5381,ROBERTSON / HAANEL,,,45.311462,-75.858912,,,0,,,,,
1127,5383,2775 ROBERTSON,,,45.308808,-75.865372,,,0,,,,,
1128,5390,ROBERTSON / GREENBELT,,,45.305708,-75.872842,,,0,,,,,
1129,6242,HAZELDEAN MALL / EAST STOP,,,45.301098,-75.876952,,,0,,,,,
113,1921,HUNT CLUB / UPLANDS,,,45.34496,-75.666498,,,0,,,,,
1130,5603,HAZELDEAN / EAGLESON,,,45.303642,-75.87808,,,0,,,,,
1131,0828,HAZELDEAN / IRWIN GATE,,,45.302458,-75.880727,,,0,,,,,
1132,6253,436 HAZELDEAN,,,45.300852,-75.884103,,,0,,,,,
1133,5644,HAZELDEAN / CASTLEFRANK,,,45.299103,-75.887028,,,0,,,,,
1134,6384,HAZELDEAN / CASTLEFRANK,,,45.29761,-75.889365,,,0,,,,,
1135,3504,HAZELDEAN / EDGEWATER,,,45.294742,-75.893847,,,0,,,,,
1136,6381,TERRY FOX / EDGEWATER,,,45.296728,-75.900777,,,0,,,,,
1137,6380,TERRY FOX / MAPLE GROVE,,,45.299097,-75.903702,,,0,,,,,
1138,6379,TERRY FOX / KATIMAVIK,,,45.300828,-75.905783,,,0,,,,,
1139,0805,KATIMAVIK / TERRY FOX,,,45.302608,-75.906802,,,0,,,,,
114,1704,HUNT CLUB / PAUL ANKA,,,45.342988,-75.671458,,,0,,,,,
1140,6167,KATIMAVIK / PATHWAY,,,45.303633,-75.906022,,,0,,,,,
1141,6168,KATIMAVIK / CURRAN,,,45.304612,-75.905203,,,0,,,,,
1142,6169,KATIMAVIK / SEWELL,,,45.30686,-75.901715,,,0,,,,,
1144,3361,CASTLEFRANK / AIRD,,,45.30992,-75.900197,,,0,,,,,
1145,0432,LORD BYNG / KANATA,,,45.311727,-75.905477,,,0,,,,,
1147,5289,ROBERTSON / VANIER,,,45.323963,-75.828727,,,0,,,,,
1153,7557,ELGIN / WELLINGTON,,,45.424242,-75.69476,,,0,,,,,
1154,2351,RIDEAU / CUMBERLAND,,,45.427802,-75.687902,,,0,,,,,
1155,7595,RIDEAU / KING EDWARD,,,45.429021,-75.684974,,,0,,,,,
1156,2333,RIDEAU / NELSON,,,45.429605,-75.683551,,,0,,,,,
1157,7593,RIDEAU / FRIEL,,,45.430298,-75.681908,,,0,,,,,
1159,2331,RIDEAU / AUGUSTA,,,45.431467,-75.678985,,,0,,,,,
116,4195,HUNT CLUB / BILLY BISHOP,,,45.339445,-75.681512,,,0,,,,,
1160,7590,RIDEAU / CHARLOTTE,,,45.432825,-75.675835,,,0,,,,,
1162,1575,MONTRÉAL / MONTGOMERY,,,45.43335,-75.668455,,,0,,,,,
1167,7058,MONTRÉAL / LACASSE,,,45.437338,-75.65813,,,0,,,,,
117,1923,HUNT CLUB / NORTH BOWESVILLE,,,45.338013,-75.684992,,,0,,,,,
1170,8740,MONTRÉAL / DE L'ÉGLISE,,,45.439572,-75.651312,,,0,,,,,
1171,7060,MONTRÉAL / NOTRE-DAME CEMETERY,,,45.440145,-75.649548,,,0,,,,,
1173,1896,MONTRÉAL / ST-LAURENT,,,45.441213,-75.64628,,,0,,,,,
1174,8733,MONTRÉAL / CENTER,,,45.442127,-75.643497,,,0,,,,,
1176,1511,MONTRÉAL / MONTFORT HOSPITAL,,,45.44403,-75.637675,,,0,,,,,
1177,1565,MONTRÉAL / DEN HAAG,,,45.444715,-75.635585,,,0,,,,,
1178,8634,MONTRÉAL / CARSONS,,,45.446065,-75.631348,,,0,,,,,
118,4196,HUNT CLUB / LINDBERGH,,,45.336503,-75.688712,,,0,,,,,
1180,4411,MONTRÉAL / BATHGATE,,,45.44709,-75.624585,,,0,,,,,
1182,8647,MONTRÉAL / BLAIR,,,45.446257,-75.613848,,,0,,,,,
1183,2570,MONTRÉAL / ELWOOD,,,45.445882,-75.609875,,,0,,,,,
1184,2569,MONTRÉAL / AD. 1777,,,45.445597,-75.607237,,,0,,,,,
1185,2568,MONTRÉAL / ELMSMERE,,,45.44516,-75.603715,,,0,,,,,
1186,2567,MONTRÉAL / BETHAMY,,,45.44508,-75.600172,,,0,,,,,
1187,2566,MONTRÉAL / BETHAMY,,,45.445597,-75.597922,,,0,,,,,
1188,8649,MONTRÉAL / OGILVIE,,,45.446733,-75.595372,,,0,,,,,
1189,8706,OGILVIE / MONTRÉAL,,,45.44686,-75.59398,,,0,,,,,
